Date,TextBlob,Vader
2018-02-21,0.09539359108324627,0.17593448275862072
2018-02-22,0.10661707161707161,0.13324864864864866
2018-02-23,0.07033960292580983,0.07744827586206897
2018-02-24,0.26666666666666666,0.05103333333333334
2018-02-25,0.17948232323232324,0.21687499999999998
2018-02-26,0.07691837732160313,0.22410322580645162
2018-02-27,0.08935642135642136,0.11653142857142856
2018-02-28,0.14938453802090162,0.1493969696969697
2018-03-01,0.1202304558186911,0.0024264705882352817
2018-03-02,0.10252314814814813,-0.041374999999999995
2018-03-03,0.04545454545454545,0.29919999999999997
2018-03-04,0.19166666666666665,-0.19855
2018-03-05,0.1636441336441336,0.2660512820512821
2018-03-06,0.17088573232323234,0.24454666666666663
2018-03-07,0.10878314393939395,0.23312142857142862
2018-03-08,0.16463903743315508,0.16480882352941179
